DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   WS_WIND_LON               WS_WIND_LAT               WS_COS_HEADING            WS_SIN_HEADING            WIND_N                    WIND_E                    WIND_DIR_SDEV             WS_ROTATION               CAR_SPEED                 
2017-03-22                18:14:56.627              80.42704429               1930.249063               81.42704429               1490206496.627            0                         963                       1.4003393555E+02          4.4972587585E+01          5.4937500000E+01          4.4692710876E+01          4.4992973328E+01          2.0000000000E+00          0.0000000000E+00          2.7530263672E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0345725134E+00          0.0000000000E+00          0.0000000000E+00          3.3512946518E+01          -8.6822180629E+01         2.0000000000E+00          9.0152000000E+00          -3.9000000000E+00         -8.4264681188E-01         -4.9678982258E-01         2.1884774071E+01          2.2193391983E+00          3.0039738823E+01          -7.5792489496E+01         2.8196093998E+01          
2017-03-22                18:14:57.107              80.42704985               1930.249196               81.42704985               1490206497.107            0                         963                       1.4005308276E+02          4.4972611036E+01          5.4937500000E+01          4.4695431117E+01          4.4995505965E+01          2.0000000000E+00          0.0000000000E+00          2.7552417311E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0364888721E+00          0.0000000000E+00          0.0000000000E+00          3.3512839594E+01          -8.6822106165E+01         2.0000000000E+00          -5.6728000000E+00         -3.9000000000E+00         -7.3274948970E-01         -6.6731708631E-01         2.1932216879E+01          1.9927219106E+00          3.0157982954E+01          -7.6136567684E+01         2.8234535095E+01          
2017-03-22                18:14:57.575              80.42705528               1930.249327               81.42705528               1490206497.576            0                         963                       1.4005885315E+02          4.4972618103E+01          5.4937500000E+01          4.4696250916E+01          4.4996269226E+01          2.0000000000E+00          0.0000000000E+00          2.7559093750E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0391961804E+00          0.0000000000E+00          0.0000000000E+00          3.3512736394E+01          -8.6822034875E+01         2.0000000000E+00          -9.1000000000E+00         -3.2924924925E+00         -7.9210141658E-01         -5.7135069415E-01         2.2730368422E+01          1.4841985410E+00          3.0132023869E+01          -7.6459688429E+01         2.8134963563E+01          
2017-03-22                18:14:58.039              80.42706065               1930.249456               81.42706065               1490206498.040            0                         963                       1.4005077001E+02          4.4972618103E+01          5.4937500000E+01          4.4696250916E+01          4.4996269226E+01          2.0000000000E+00          0.0000000000E+00          2.7564826686E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0401517485E+00          0.0000000000E+00          0.0000000000E+00          3.3512635343E+01          -8.6821965554E+01         2.0000000000E+00          -9.1000000000E+00         -2.5029029029E+00         -9.0257063457E-01         -3.9490580792E-01         2.3542729716E+01          9.6833685702E-01          3.0025164231E+01          -7.6778046930E+01         2.8041031046E+01          
2017-03-22                18:14:58.506              80.42706605               1930.249585               81.42706605               1490206498.507            0                         963                       1.4004510498E+02          4.4972618103E+01          5.4937500000E+01          4.4696250916E+01          4.4996269226E+01          2.0000000000E+00          0.0000000000E+00          2.7575613281E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0421669452E+00          0.0000000000E+00          0.0000000000E+00          3.3512533244E+01          -8.6821895718E+01         2.0000000000E+00          -8.9845154845E+00         -2.2000000000E+00         -9.6081464025E-01         -2.2871535860E-01         2.4602719969E+01          3.1301285643E-01          2.9051570843E+01          -7.7084408420E+01         2.7995326249E+01          
2017-03-22                18:14:58.976              80.42707148               1930.249716               81.42707148               1490206498.976            0                         963                       1.4004510498E+02          4.4972618103E+01          5.4937500000E+01          4.4696250916E+01          4.4996269226E+01          2.0000000000E+00          0.0000000000E+00          2.7575613281E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0414723115E+00          0.0000000000E+00          0.0000000000E+00          3.3512430050E+01          -8.6821825470E+01         2.0000000000E+00          -8.7971028971E+00         -2.2000000000E+00         -9.8656213672E-01         -6.8861755000E-02         2.5667249795E+01          -3.4511767092E-01         2.8073807889E+01          -7.7392081951E+01         2.7949425715E+01          
2017-03-22                18:14:59.443              80.42707689               1930.249845               81.42707689               1490206499.443            0                         963                       1.4004510498E+02          4.4972618103E+01          5.4937500000E+01          4.4696250916E+01          4.4996269226E+01          2.0000000000E+00          0.0000000000E+00          2.7575613281E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0403981667E+00          0.0000000000E+00          0.0000000000E+00          3.3512327501E+01          -8.6821755764E+01         2.0000000000E+00          -7.7816000000E+00         -5.8288000000E+00         -9.8196437403E-01         -7.7048862176E-02         2.6740016513E+01          -1.0228228082E+00         2.6597789710E+01          -7.7685729003E+01         2.7946098551E+01          
2017-03-22                18:14:59.907              80.42708227               1930.249974               81.42708227               1490206499.908            0                         963                       1.4004135533E+02          4.4972515628E+01          5.4937500000E+01          4.4697275664E+01          4.4997219447E+01          2.0000000000E+00          0.0000000000E+00          2.7578362438E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0394163722E+00          0.0000000000E+00          0.0000000000E+00          3.3512225968E+01          -8.6821687042E+01         2.0000000000E+00          -5.8751000000E+00         -1.3361800000E+01         -9.4472669662E-01         -2.6597803525E-01         2.7808878155E+01          -1.6988328973E+00         2.5100989978E+01          -7.7977432597E+01         2.7945071658E+01          
2017-03-22                18:15:00.372              80.42708765               1930.250104               81.42708765               1490206500.373            0                         963                       1.4005826368E+02          4.4972282410E+01          5.4990131579E+01          4.4699607849E+01          4.4999382019E+01          2.0000000000E+00          0.0000000000E+00          2.7596148746E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0398695442E+00          0.0000000000E+00          0.0000000000E+00          3.3512124426E+01          -8.6821618008E+01         2.0000000000E+00          -4.6000000000E+00         -1.8400000000E+01         -9.2351802981E-01         -3.8280688689E-01         2.8900299519E+01          -2.4061894600E+00         2.3034618524E+01          -7.8262538014E+01         2.8109283867E+01          
2017-03-22                18:15:00.841              80.42709307               1930.250234               81.42709307               1490206500.841            0                         963                       1.4006303406E+02          4.4972282410E+01          5.5000000000E+01          4.4699607849E+01          4.4999382019E+01          2.0000000000E+00          0.0000000000E+00          2.7598310547E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0393367369E+00          0.0000000000E+00          0.0000000000E+00          3.3512022126E+01          -8.6821545353E+01         2.0000000000E+00          -4.6000000000E+00         -1.8400000000E+01         -9.3475164802E-01         -3.5384489012E-01         3.0004362537E+01          -3.1258910644E+00         2.0813525115E+01          -7.8547844888E+01         2.8315574476E+01          
