DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   WS_WIND_LON               WS_WIND_LAT               WS_COS_HEADING            WS_SIN_HEADING            WIND_N                    WIND_E                    WIND_DIR_SDEV             WS_ROTATION               CAR_SPEED                 
2017-03-25                13:58:51.263              83.24920444               1997.980907               84.24920444               1490450331.264            0                         963                       1.3999710083E+02          4.4802482605E+01          4.5562500000E+01          4.4810264587E+01          4.5110740662E+01          2.0000000000E+00          0.0000000000E+00          2.8711546875E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9765951186E+00          0.0000000000E+00          0.0000000000E+00          3.3523555178E+01          -8.6814136641E+01         2.0000000000E+00          -9.0000000000E-01         -1.4452547453E+00         -5.6756759644E-01         8.2331946932E-01          3.2872708235E+00          1.5283787623E+01          2.6230535124E+01          -2.0501027568E+01         4.6490163083E-03          
2017-03-25                13:58:51.727              83.24920981               1997.981036               84.24920981               1490450331.728            0                         963                       1.3999725663E+02          4.4802482605E+01          4.5562500000E+01          4.4810264587E+01          4.5110740662E+01          2.0000000000E+00          0.0000000000E+00          2.8711614762E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9725402095E+00          0.0000000000E+00          0.0000000000E+00          3.3523555212E+01          -8.6814136617E+01         2.0000000000E+00          -9.0000000000E-01         -1.3955955956E+00         -5.6495113706E-01         8.2512434188E-01          4.7323734673E+00          1.9423939859E+01          2.7907862324E+01          -2.0501027568E+01         5.1841020269E-03          
2017-03-25                13:58:52.196              83.24921523               1997.981166               84.24921523               1490450332.196            0                         963                       1.4000450134E+02          4.4802482605E+01          4.5562500000E+01          4.4810264587E+01          4.5110740662E+01          2.0000000000E+00          0.0000000000E+00          2.8714771484E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9679842053E+00          0.0000000000E+00          0.0000000000E+00          3.3523555241E+01          -8.6814136602E+01         2.0000000000E+00          -9.0000000000E-01         -1.2082082082E+00         -5.6427609532E-01         8.2558568786E-01          6.1972750745E+00          2.3596605954E+01          2.9256562787E+01          -2.0501027568E+01         4.7335246767E-03          
2017-03-25                13:58:52.661              83.24922062               1997.981295               84.24922062               1490450332.662            0                         963                       1.4000450134E+02          4.4802482605E+01          4.5562500000E+01          4.4810264587E+01          4.5110740662E+01          2.0000000000E+00          0.0000000000E+00          2.8714771484E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9634222514E+00          0.0000000000E+00          0.0000000000E+00          3.3523555246E+01          -8.6814136620E+01         2.0000000000E+00          -9.0000000000E-01         -1.0216216216E+00         -5.6360393837E-01         8.2604506227E-01          7.6660606440E+00          2.7747049936E+01          3.0125414295E+01          -2.0501027568E+01         2.9164853779E-03          
2017-03-25                13:58:53.131              83.24922605               1997.981425               84.24922605               1490450333.131            0                         963                       1.4000450134E+02          4.4802482605E+01          4.5562500000E+01          4.4810264587E+01          4.5110740662E+01          2.0000000000E+00          0.0000000000E+00          2.8714771484E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9613157429E+00          0.0000000000E+00          0.0000000000E+00          3.3523555250E+01          -8.6814136639E+01         2.0000000000E+00          -4.0156756757E+01         -8.3383383383E-01         -5.6352604894E-01         8.2609829450E-01          9.1579901172E+00          3.1917811863E+01          3.0747357071E+01          -2.0501027568E+01         1.8953744391E-03          
2017-03-25                13:58:53.595              83.24923142               1997.981554               84.24923142               1490450333.595            0                         963                       1.4000699784E+02          4.4802482605E+01          4.5569736842E+01          4.4810264587E+01          4.5110740662E+01          2.0000000000E+00          0.0000000000E+00          2.8716214104E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9533412093E+00          0.0000000000E+00          0.0000000000E+00          3.3523555242E+01          -8.6814136628E+01         2.0000000000E+00          -8.4048648649E+01         -6.4804804805E-01         -5.6352604894E-01         8.2609829450E-01          1.0668955291E+01          3.6027768232E+01          3.0718120678E+01          -2.0501027568E+01         2.9467326879E-03          
2017-03-25                13:58:54.062              83.24923684               1997.981684               84.24923684               1490450334.063            0                         963                       1.4002606201E+02          4.4802482605E+01          4.5625000000E+01          4.4810264587E+01          4.5110740662E+01          2.0000000000E+00          0.0000000000E+00          2.8727230469E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9483585216E+00          0.0000000000E+00          0.0000000000E+00          3.3523555233E+01          -8.6814136618E+01         2.0000000000E+00          -9.5400000000E+01         -6.0000000000E-01         -5.6452935767E-01         8.2541131467E-01          1.2192268704E+01          4.0170416007E+01          3.0600183520E+01          -2.0501027568E+01         3.9435422895E-03          
2017-03-25                13:58:54.533              83.24924229               1997.981815               84.24924229               1490450334.534            0                         963                       1.4002606201E+02          4.4802482605E+01          4.5625000000E+01          4.4810264587E+01          4.5110740662E+01          2.0000000000E+00          0.0000000000E+00          2.8727230469E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9440629649E+00          0.0000000000E+00          0.0000000000E+00          3.3523555225E+01          -8.6814136596E+01         2.0000000000E+00          -9.5400000000E+01         -6.0000000000E-01         -5.6588728413E-01         8.2448152301E-01          1.3720964819E+01          4.4321896858E+01          2.9909246526E+01          -2.0501027568E+01         4.5351855171E-03          
2017-03-25                13:58:54.997              83.24924766               1997.981944               84.24924766               1490450334.998            0                         963                       1.4001055571E+02          4.4814109802E+01          4.5625000000E+01          4.4813072205E+01          4.5111961365E+01          2.0000000000E+00          0.0000000000E+00          2.8730987418E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9428327892E+00          0.0000000000E+00          0.0000000000E+00          3.3523555217E+01          -8.6814136573E+01         2.0000000000E+00          -9.5400000000E+01         -5.4314314314E-01         -5.6722306712E-01         8.2356269521E-01          1.5226941459E+01          4.8411678417E+01          2.9228578235E+01          -2.0501027568E+01         5.1180357456E-03          
2017-03-25                13:58:55.461              83.24925303               1997.982073               84.24925303               1490450335.462            0                         963                       1.4000373840E+02          4.4814109802E+01          4.5625000000E+01          4.4813072205E+01          4.5111961365E+01          2.0000000000E+00          0.0000000000E+00          2.8731140625E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9453135340E+00          0.0000000000E+00          0.0000000000E+00          3.3523555211E+01          -8.6814136553E+01         2.0000000000E+00          -9.5400000000E+01         -4.5025025025E-01         -5.6855760660E-01         8.2264205809E-01          1.6710226689E+01          5.2455270912E+01          2.7834895945E+01          -2.0501027568E+01         3.6508399920E-03          
2017-03-25                13:58:55.930              83.24925845               1997.982203               84.24925845               1490450335.930            0                         963                       1.4000373840E+02          4.4814109802E+01          4.5625000000E+01          4.4813072205E+01          4.5111961365E+01          2.0000000000E+00          0.0000000000E+00          2.8731140625E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9466405963E+00          0.0000000000E+00          0.0000000000E+00          3.3523555205E+01          -8.6814136534E+01         2.0000000000E+00          -9.5378300000E+01         -2.9150000000E-01         -5.6927952343E-01         8.2214404103E-01          1.8206199783E+01          5.6533520286E+01          2.6426085902E+01          -2.0501027568E+01         2.1620448354E-03          
2017-03-25                13:58:56.395              83.24926384               1997.982332               84.24926384               1490450336.396            0                         963                       1.4000373840E+02          4.4814109802E+01          4.5625000000E+01          4.4813072205E+01          4.5111961365E+01          2.0000000000E+00          0.0000000000E+00          2.8731140625E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9443996486E+00          0.0000000000E+00          0.0000000000E+00          3.3523555196E+01          -8.6814136537E+01         2.0000000000E+00          -9.5331700000E+01         -5.8500000000E-02         -5.6927952343E-01         8.2214404103E-01          1.9652543999E+01          6.0575937430E+01          2.4676725557E+01          -2.0501027568E+01         2.9905101174E-03          
2017-03-25                13:58:56.861              83.24926922               1997.982461               84.24926922               1490450336.861            0                         963                       1.4000373840E+02          4.4814109802E+01          4.5625000000E+01          4.4813072205E+01          4.5111961365E+01          2.0000000000E+00          0.0000000000E+00          2.8731140625E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9438900006E+00          0.0000000000E+00          0.0000000000E+00          3.3523555184E+01          -8.6814136554E+01         2.0000000000E+00          -9.5270459082E+01         1.7385229541E-01          -5.6949133835E-01         8.2199709979E-01          2.1088158177E+01          6.4606433641E+01          2.2869988144E+01          -2.0501027568E+01         4.2248130669E-03          
2017-03-25                13:58:57.331              83.24927466               1997.982592               84.24927466               1490450337.331            0                         963                       1.4001678467E+02          4.4825401306E+01          4.5625000000E+01          4.4815666199E+01          4.5113151550E+01          2.0000000000E+00          0.0000000000E+00          2.8750666016E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9413694390E+00          0.0000000000E+00          0.0000000000E+00          3.3523555170E+01          -8.6814136567E+01         2.0000000000E+00          -9.5176646707E+01         4.0838323353E-01          -5.7016399384E-01         8.2153046208E-01          2.2489556403E+01          6.8695690720E+01          2.0224148276E+01          -2.0501027568E+01         3.9197028598E-03          
