DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   WS_WIND_LON               WS_WIND_LAT               WS_COS_HEADING            WS_SIN_HEADING            WIND_N                    WIND_E                    WIND_DIR_SDEV             WS_ROTATION               CAR_SPEED                 
2017-03-23                20:03:30.877              81.50244071               1956.058577               82.50244071               1490299410.877            0                         963                       1.3997903442E+02          4.5000083923E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9390746094E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9555918531E+00          0.0000000000E+00          0.0000000000E+00          3.3524219628E+01          -8.6814063023E+01         2.0000000000E+00          1.3958858859E+01          -2.3588588589E+00         8.1468372198E-01          5.7947781496E-01          -3.9979740022E-01         -2.6555657140E+00         8.1123459505E+00          -7.4052608162E+00         1.1684709814E+01          
2017-03-23                20:03:31.342              81.50244609               1956.058706               82.50244609               1490299411.342            0                         963                       1.3997900696E+02          4.5000083923E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9387007998E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9545592552E+00          0.0000000000E+00          0.0000000000E+00          3.3524260162E+01          -8.6814094212E+01         2.0000000000E+00          1.3763063063E+01          -2.3000000000E+00         8.2330579720E-01          5.6759768510E-01          -4.1858933473E-01         -2.7024870151E+00         8.0118696387E+00          -7.5485251849E+00         1.1575653617E+01          
2017-03-23                20:03:31.809              81.50245150               1956.058836               82.50245150               1490299411.810            0                         963                       1.3997924805E+02          4.5000083923E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9387019531E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9548977902E+00          0.0000000000E+00          0.0000000000E+00          3.3524300251E+01          -8.6814125830E+01         2.0000000000E+00          1.3388288288E+01          -2.3000000000E+00         8.2376949670E-01          5.6692425787E-01          -4.3257928723E-01         -2.7529803187E+00         7.9972621234E+00          -7.6911754652E+00         1.1531983104E+01          
2017-03-23                20:03:32.279              81.50245693               1956.058966               82.50245693               1490299412.279            0                         963                       1.3997924805E+02          4.5000083923E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9387019531E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9556474164E+00          0.0000000000E+00          0.0000000000E+00          3.3524342444E+01          -8.6814155569E+01         2.0000000000E+00          1.3078178178E+01          -2.3436436436E+00         8.2412618862E-01          5.6640623692E-01          -4.3867765835E-01         -2.7814398459E+00         7.8531458547E+00          -7.8169025749E+00         1.1541313473E+01          
2017-03-23                20:03:32.753              81.50246243               1956.059098               82.50246243               1490299412.754            0                         963                       1.3997772426E+02          4.5000135000E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9388661616E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9561464152E+00          0.0000000000E+00          0.0000000000E+00          3.3524386338E+01          -8.6814184569E+01         2.0000000000E+00          1.2983083083E+01          -2.5338338338E+00         8.2412618862E-01          5.6640623692E-01          -4.3939048106E-01         -2.7949920027E+00         7.6178831776E+00          -7.9323557246E+00         1.1587383112E+01          
2017-03-23                20:03:33.230              81.50246794               1956.059231               82.50246794               1490299413.230            0                         963                       1.3997651672E+02          4.5000175476E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9389962891E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9597837860E+00          0.0000000000E+00          0.0000000000E+00          3.3524430024E+01          -8.6814212808E+01         2.0000000000E+00          1.2887787788E+01          -2.7183183183E+00         8.2406574916E-01          5.6649401270E-01          -4.5459332775E-01         -2.7876137042E+00         7.7633644934E+00          -8.0258450035E+00         1.1590226194E+01          
2017-03-23                20:03:33.697              81.50247336               1956.059361               82.50247336               1490299413.698            0                         963                       1.3997651672E+02          4.5000175476E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9389962891E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9620633769E+00          0.0000000000E+00          0.0000000000E+00          3.3524472732E+01          -8.6814239907E+01         2.0000000000E+00          1.2794094094E+01          -2.8588588589E+00         8.2360204966E-01          5.6716743993E-01          -4.8477664096E-01         -2.7583191644E+00         8.3073079074E+00          -8.0944104630E+00         1.1547462915E+01          
2017-03-23                20:03:34.161              81.50247873               1956.059489               82.50247873               1490299414.162            0                         963                       1.3998539284E+02          4.5000175476E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9392497574E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9642138504E+00          0.0000000000E+00          0.0000000000E+00          3.3524515145E+01          -8.6814266874E+01         2.0000000000E+00          1.2701201201E+01          -2.9981981982E+00         8.2314231340E-01          5.6783511137E-01          -5.2663997516E-01         -2.7163762251E+00         9.5174816199E+00          -8.1531679669E+00         1.1471537185E+01          
2017-03-23                20:03:34.627              81.50248411               1956.059619               82.50248411               1490299414.627            0                         963                       1.4001703347E+02          4.5000175476E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9405431127E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9686742690E+00          0.0000000000E+00          0.0000000000E+00          3.3524557756E+01          -8.6814294048E+01         2.0000000000E+00          1.2518217822E+01          -3.0000000000E+00         8.2087015778E-01          5.7109833090E-01          -5.9089628138E-01         -2.6502451945E+00         1.1983610533E+01          -8.1948235610E+00         1.1332810400E+01          
2017-03-23                20:03:35.098              81.50248956               1956.059749               82.50248956               1490299415.098            0                         963                       1.4002780151E+02          4.5000175476E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9410554688E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9738844610E+00          0.0000000000E+00          0.0000000000E+00          3.3524600273E+01          -8.6814320902E+01         2.0000000000E+00          1.2331683168E+01          -3.0000000000E+00         8.1854469969E-01          5.7443800396E-01          -6.5419333949E-01         -2.5714992497E+00         1.4625490071E+01          -8.2217286998E+00         1.1147762284E+01          
2017-03-23                20:03:35.569              81.50249502               1956.059881               82.50249502               1490299415.570            0                         963                       1.4002780151E+02          4.5000175476E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9410554688E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9748918401E+00          0.0000000000E+00          0.0000000000E+00          3.3524641203E+01          -8.6814346068E+01         2.0000000000E+00          1.2064564565E+01          -2.8822822823E+00         8.1775543406E-01          5.7556522115E-01          -7.1080361084E-01         -2.4477249409E+00         1.7821955486E+01          -8.1903796237E+00         1.0792469823E+01          
2017-03-23                20:03:36.035              81.50250041               1956.060010               82.50250041               1490299416.035            0                         963                       1.4003295898E+02          4.5000175476E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9416898438E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9781709729E+00          0.0000000000E+00          0.0000000000E+00          3.3524681171E+01          -8.6814370617E+01         2.0000000000E+00          1.1785285285E+01          -2.7426426426E+00         8.1728772547E-01          5.7622947022E-01          -7.6407872255E-01         -2.3249784465E+00         2.0933115169E+01          -8.1569469709E+00         1.0423333955E+01          
2017-03-23                20:03:36.499              81.50250578               1956.060139               82.50250578               1490299416.499            0                         963                       1.4003295898E+02          4.5000175476E+01          5.7750000000E+01          4.4718009949E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          2.9416898438E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9803659805E+00          0.0000000000E+00          0.0000000000E+00          3.3524718562E+01          -8.6814393406E+01         2.0000000000E+00          1.1700000000E+01          -2.5710710711E+00         8.1875623362E-01          5.7412681140E-01          -7.8664496508E-01         -2.1925926008E+00         2.3572950523E+01          -8.0923434132E+00         9.8206852755E+00          
2017-03-23                20:03:36.964              81.50251117               1956.060268               82.50251117               1490299416.965            0                         963                       1.4002857024E+02          4.5000106089E+01          5.7750000000E+01          4.4717963691E+01          4.4997871881E+01          2.0000000000E+00          0.0000000000E+00          2.9418039720E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9811134408E+00          0.0000000000E+00          0.0000000000E+00          3.3524756115E+01          -8.6814416293E+01         2.0000000000E+00          1.1700000000E+01          -2.3844844845E+00         8.2108816605E-01          5.7079027345E-01          -8.0930847589E-01         -2.0596361265E+00         2.6224164477E+01          -8.0274613918E+00         9.2154389723E+00          
2017-03-23                20:03:37.437              81.50251664               1956.060399               82.50251664               1490299417.438            0                         963                       1.4000478965E+02          4.4999992371E+01          5.7750000000E+01          4.4717887878E+01          4.4997947693E+01          2.0000000000E+00          0.0000000000E+00          2.9414506271E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9831616568E+00          0.0000000000E+00          0.0000000000E+00          3.3524787667E+01          -8.6814435885E+01         2.0000000000E+00          1.1306606607E+01          -2.1950950951E+00         8.2572741433E-01          5.6396695404E-01          -8.1142198905E-01         -1.9157478464E+00         3.4622068035E+01          -7.9505706076E+00         8.5238674487E+00          
2017-03-23                20:03:37.907              81.50252207               1956.060530               82.50252207               1490299417.907            0                         963                       1.3998635864E+02          4.4999992371E+01          5.7750000000E+01          4.4717887878E+01          4.4997947693E+01          2.0000000000E+00          0.0000000000E+00          2.9408501953E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9832034114E+00          0.0000000000E+00          0.0000000000E+00          3.3524818951E+01          -8.6814455311E+01         2.0000000000E+00          1.0602402402E+01          -2.0073073073E+00         8.3214192608E-01          5.5445704929E-01          -8.1186241875E-01         -1.7723684656E+00         4.3401124893E+01          -7.8734557956E+00         7.8320248717E+00          
2017-03-23                20:03:38.375              81.50252749               1956.060660               82.50252749               1490299418.375            0                         963                       1.3998635864E+02          4.4999992371E+01          5.7750000000E+01          4.4717887878E+01          4.4997947693E+01          2.0000000000E+00          0.0000000000E+00          2.9408501953E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9830416954E+00          0.0000000000E+00          0.0000000000E+00          3.3524846427E+01          -8.6814472742E+01         2.0000000000E+00          1.0039839840E+01          -1.6797797798E+00         8.3287279636E-01          5.5336531043E-01          -7.9977289300E-01         -1.6282550998E+00         5.0293539447E+01          -7.8030347607E+00         7.2936243492E+00          
2017-03-23                20:03:38.841              81.50253288               1956.060789               82.50253288               1490299418.841            0                         963                       1.3998558960E+02          4.4999992371E+01          5.7750000000E+01          4.4717887878E+01          4.4997947693E+01          2.0000000000E+00          0.0000000000E+00          2.9408222368E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9804298336E+00          0.0000000000E+00          0.0000000000E+00          3.3524873152E+01          -8.6814489768E+01         2.0000000000E+00          9.6666666667E+00          -1.1666666667E+00         8.2603525988E-01          5.6348331779E-01          -7.8464111444E-01         -1.4845008599E+00         5.6695233855E+01          -7.7345270301E+00         6.7950514183E+00          
2017-03-23                20:03:39.305              81.50253825               1956.060918               82.50253825               1490299419.305            0                         963                       1.3996985666E+02          4.4999992371E+01          5.7750000000E+01          4.4717887878E+01          4.4997947693E+01          2.0000000000E+00          0.0000000000E+00          2.9401746793E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9787621896E+00          0.0000000000E+00          0.0000000000E+00          3.3524896754E+01          -8.6814504589E+01         2.0000000000E+00          9.2950950951E+00          -7.2132132132E-01         8.2075588239E-01          5.7127634111E-01          -7.3837823260E-01         -1.3458307213E+00         6.3505336210E+01          -7.6724311815E+00         6.2276898625E+00          
2017-03-23                20:03:39.769              81.50254363               1956.061047               82.50254363               1490299419.770            0                         963                       1.4002058957E+02          4.4999992371E+01          5.7750000000E+01          4.4717887878E+01          4.4997947693E+01          2.0000000000E+00          0.0000000000E+00          2.9416737192E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9781887530E+00          0.0000000000E+00          0.0000000000E+00          3.3524919331E+01          -8.6814518680E+01         2.0000000000E+00          8.9227227227E+00          -4.4204204204E-01         8.1935972259E-01          5.7327397197E-01          -6.7571773995E-01         -1.2091955098E+00         7.0557836057E+01          -7.6133976884E+00         5.6220500547E+00          
2017-03-23                20:03:40.236              81.50254904               1956.061177               82.50254904               1490299420.237            0                         963                       1.4002584839E+02          4.4999992371E+01          5.7750000000E+01          4.4717887878E+01          4.4997947693E+01          2.0000000000E+00          0.0000000000E+00          2.9418771484E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9750025770E+00          0.0000000000E+00          0.0000000000E+00          3.3524939674E+01          -8.6814529481E+01         2.0000000000E+00          8.5167167167E+00          -1.6156156156E-01         8.1994629472E-01          5.7230629863E-01          -5.9789552067E-01         -1.0708645472E+00         7.6883828686E+01          -7.5594236972E+00         5.0957296708E+00          
2017-03-23                20:03:40.709              81.50255450               1956.061308               82.50255450               1490299420.709            0                         963                       1.4002584839E+02          4.4999992371E+01          5.7750000000E+01          4.4717887878E+01          4.4997947693E+01          2.0000000000E+00          0.0000000000E+00          2.9418771484E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9747606700E+00          0.0000000000E+00          0.0000000000E+00          3.3524958423E+01          -8.6814537794E+01         2.0000000000E+00          7.9025025025E+00          1.2192192192E-01          8.3319605226E-01          5.5240151719E-01          -5.0463298624E-01         -9.2996566694E-01         8.2535200938E+01          -7.5100835076E+00         4.6441300126E+00          
2017-03-23                20:03:41.177              81.50255992               1956.061438               82.50255992               1490299421.177            0                         963                       1.4002584839E+02          4.4999992371E+01          5.7750000000E+01          4.4717887878E+01          4.4997947693E+01          2.0000000000E+00          0.0000000000E+00          2.9418771484E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9783987321E+00          0.0000000000E+00          0.0000000000E+00          3.3524976896E+01          -8.6814542051E+01         2.0000000000E+00          7.2934934935E+00          4.0100100100E-01          8.4665813653E-01          5.3192924613E-01          -3.8617401115E-01         -7.7162953519E-01         8.8191576416E+01          -7.4573964054E+00         4.3942437180E+00          
2017-03-23                20:03:41.641              81.50256530               1956.061567               82.50256530               1490299421.642            0                         963                       1.4002584839E+02          4.4999992371E+01          5.7750000000E+01          4.4717887878E+01          4.4997947693E+01          2.0000000000E+00          0.0000000000E+00          2.9418771484E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9862017289E+00          0.0000000000E+00          0.0000000000E+00          3.3524995101E+01          -8.6814541199E+01         2.0000000000E+00          6.6883883884E+00          4.9409409409E-01          8.8990038375E-01          4.4385546196E-01          -2.2602419782E-01         -5.8387359567E-01         9.3898100565E+01          -7.3988967233E+00         4.4692121634E+00          
2017-03-23                20:03:42.105              81.50257067               1956.061696               82.50257067               1490299422.106            0                         963                       1.4001481243E+02          4.5000021924E+01          5.7694078947E+01          4.4717710555E+01          4.4997711262E+01          2.0000000000E+00          0.0000000000E+00          2.9417810670E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0008606951E+00          0.0000000000E+00          0.0000000000E+00          3.3525013189E+01          -8.6814537179E+01         2.0000000000E+00          6.0845845846E+00          5.8698698699E-01          9.3304963689E-01          3.5597108377E-01          -6.3027055188E-02         -3.8643232906E-01         9.7824953949E+01          -7.3384700503E+00         4.6146560453E+00          
2017-03-23                20:03:42.572              81.50257606               1956.061826               82.50257606               1490299422.572            0                         963                       1.3999229431E+02          4.5000022888E+01          5.7750000000E+01          4.4717704773E+01          4.4997703552E+01          2.0000000000E+00          0.0000000000E+00          2.9413453125E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0197820486E+00          0.0000000000E+00          0.0000000000E+00          3.3525031161E+01          -8.6814525383E+01         2.0000000000E+00          5.8808910891E+00          6.7940594059E-01          9.6138077913E-01          1.6847327842E-01          1.1149876708E-01          -1.5391863087E-01         9.5773865476E+01          -7.2708200040E+00         5.0003204589E+00          
2017-03-23                20:03:43.039              81.50258148               1956.061956               82.50258148               1490299423.040            0                         963                       1.3999229431E+02          4.5000022888E+01          5.7750000000E+01          4.4717704773E+01          4.4997703552E+01          2.0000000000E+00          0.0000000000E+00          2.9413453125E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0389828421E+00          0.0000000000E+00          0.0000000000E+00          3.3525048874E+01          -8.6814511828E+01         2.0000000000E+00          5.7418811881E+00          7.7207920792E-01          9.8739099023E-01          -3.5983686093E-02         2.8560716100E-01          8.0376193430E-02          9.3303886608E+01          -7.2041545594E+00         5.4123271998E+00          
2017-03-23                20:03:43.503              81.50258685               1956.062084               82.50258685               1490299423.504            0                         963                       1.3999229431E+02          4.5000022888E+01          5.7750000000E+01          4.4717704773E+01          4.4997703552E+01          2.0000000000E+00          0.0000000000E+00          2.9413453125E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0543155796E+00          0.0000000000E+00          0.0000000000E+00          3.3525064544E+01          -8.6814488763E+01         2.0000000000E+00          5.7000000000E+00          8.0000000000E-01          9.3234229750E-01          -2.5971037293E-01         4.4585293726E-01          3.2097725224E-01          8.6504586785E+01          -7.1515842226E+00         6.0827069377E+00          
2017-03-23                20:03:43.969              81.50259223               1956.062214               82.50259223               1490299423.969            0                         963                       1.3999654027E+02          4.5000022888E+01          5.7750000000E+01          4.4717704773E+01          4.4997703552E+01          2.0000000000E+00          0.0000000000E+00          2.9413465358E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0547335580E+00          0.0000000000E+00          0.0000000000E+00          3.3525080248E+01          -8.6814465648E+01         2.0000000000E+00          5.7000000000E+00          8.0000000000E-01          8.4181111282E-01          -4.9311370118E-01         6.0644407079E-01          5.6209684781E-01          7.9690633297E+01          -7.0989005876E+00         6.7545314595E+00          
