DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   WS_WIND_LON               WS_WIND_LAT               WS_COS_HEADING            WS_SIN_HEADING            WIND_N                    WIND_E                    WIND_DIR_SDEV             WS_ROTATION               CAR_SPEED                 
2017-03-15                15:50:18.135              73.32659880               1759.838371               74.32659880               1489593018.136            0                         963                       1.3999961853E+02          4.4963462830E+01          4.9125000000E+01          4.4895805359E+01          4.5171501160E+01          2.0000000000E+00          0.0000000000E+00          2.8801498047E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9650126505E+00          0.0000000000E+00          0.0000000000E+00          3.3525978463E+01          -8.6838788926E+01         2.0000000000E+00          4.9000000000E+00          -1.0000000000E+00         8.8144677442E-01          4.7224939194E-01          2.5425551496E+00          -2.7866142248E+00         7.4133019811E+00          0.0000000000E+00          1.3345793050E-02          
2017-03-15                15:50:18.859              73.32660718               1759.838572               74.32660718               1489593018.860            0                         963                       1.4001879835E+02          4.4963462830E+01          4.9125000000E+01          4.4895805359E+01          4.5171501160E+01          2.0000000000E+00          0.0000000000E+00          2.8809494182E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9667189094E+00          0.0000000000E+00          0.0000000000E+00          3.3525978341E+01          -8.6838788911E+01         2.0000000000E+00          4.8814814815E+00          -1.0000000000E+00         8.8539362575E-01          4.6484204572E-01          2.6616900734E+00          -2.9652553437E+00         7.1165016751E+00          0.0000000000E+00          1.4099735501E-02          
2017-03-15                15:50:19.625              73.32661604               1759.838785               74.32661604               1489593019.626            0                         963                       1.4001791382E+02          4.4982401717E+01          4.9125000000E+01          4.4894740456E+01          4.5170010296E+01          2.0000000000E+00          0.0000000000E+00          2.8815516057E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9648304856E+00          0.0000000000E+00          0.0000000000E+00          3.3525978280E+01          -8.6838788961E+01         2.0000000000E+00          4.4980980981E+00          -1.0000000000E+00         8.8539362575E-01          4.6484204572E-01          2.7303264029E+00          -3.0583652072E+00         6.7645079007E+00          0.0000000000E+00          1.0804671351E-02          
2017-03-15                15:50:20.404              73.32662505               1759.839001               74.32662505               1489593020.404            0                         963                       1.4000791192E+02          4.4998741150E+01          4.9125000000E+01          4.4893821716E+01          4.5168724060E+01          2.0000000000E+00          0.0000000000E+00          2.8816006127E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9658620300E+00          0.0000000000E+00          0.0000000000E+00          3.3525978282E+01          -8.6838789028E+01         2.0000000000E+00          4.4000000000E+00          -1.5243243243E+00         8.8396860959E-01          4.6753912173E-01          2.7493416752E+00          -3.1098260807E+00         6.7689856629E+00          0.0000000000E+00          8.6288155425E-03          
2017-03-15                15:50:21.214              73.32663443               1759.839226               74.32663443               1489593021.215            0                         963                       1.4001452974E+02          4.4998741150E+01          4.9125000000E+01          4.4893821716E+01          4.5168724060E+01          2.0000000000E+00          0.0000000000E+00          2.8820718873E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9665017144E+00          0.0000000000E+00          0.0000000000E+00          3.3525978335E+01          -8.6838789070E+01         2.0000000000E+00          4.0844844845E+00          -1.9394394394E+00         8.8455011206E-01          4.6642567477E-01          2.7345855889E+00          -3.1421687429E+00         7.0925701082E+00          0.0000000000E+00          7.3404157795E-03          
2017-03-15                15:50:22.053              73.32664414               1759.839459               74.32664414               1489593022.054            0                         963                       1.4000824601E+02          4.4998741150E+01          4.9125000000E+01          4.4893821716E+01          4.5168724060E+01          2.0000000000E+00          0.0000000000E+00          2.8821981702E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9673919409E+00          0.0000000000E+00          0.0000000000E+00          3.3525978380E+01          -8.6838789066E+01         2.0000000000E+00          3.5298000000E+00          -2.0000000000E+00         8.8682193575E-01          4.6211070996E-01          2.7262965427E+00          -3.1751659077E+00         7.3091337019E+00          0.0000000000E+00          3.3305999188E-03          
2017-03-15                15:50:22.829              73.32665312               1759.839675               74.32665312               1489593022.830            0                         963                       1.3999629693E+02          4.4998741150E+01          4.9125000000E+01          4.4893821716E+01          4.5168724060E+01          2.0000000000E+00          0.0000000000E+00          2.8820310752E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9659409840E+00          0.0000000000E+00          0.0000000000E+00          3.3525978369E+01          -8.6838789041E+01         2.0000000000E+00          3.3020000000E+00          -2.0000000000E+00         8.8621969729E-01          4.6326507262E-01          2.7445531161E+00          -3.2272947024E+00         7.4135550420E+00          0.0000000000E+00          4.0093793214E-03          
2017-03-15                15:50:23.638              73.32666249               1759.839900               74.32666249               1489593023.639            0                         963                       1.4004911403E+02          4.4998741150E+01          4.9125000000E+01          4.4893821716E+01          4.5168724060E+01          2.0000000000E+00          0.0000000000E+00          2.8840005715E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9650562504E+00          0.0000000000E+00          0.0000000000E+00          3.3525978349E+01          -8.6838789038E+01         2.0000000000E+00          3.4638000000E+00          -2.0000000000E+00         8.8752364827E-01          4.6076020609E-01          2.7945664106E+00          -3.3274220591E+00         7.2397536339E+00          0.0000000000E+00          5.4816584906E-03          
2017-03-15                15:50:24.453              73.32667191               1759.840126               74.32667191               1489593024.453            0                         963                       1.4002780232E+02          4.5000589873E+01          4.9125000000E+01          4.4893722133E+01          4.5168582715E+01          2.0000000000E+00          0.0000000000E+00          2.8836315378E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9663102894E+00          0.0000000000E+00          0.0000000000E+00          3.3525978366E+01          -8.6838789080E+01         2.0000000000E+00          3.5000000000E+00          -1.9366366366E+00         8.8628087694E-01          4.6314127745E-01          2.7858761342E+00          -3.4063245709E+00         6.6307270325E+00          0.0000000000E+00          7.4246211651E-03          
2017-03-15                15:50:25.246              73.32668109               1759.840346               74.32668109               1489593025.246            0                         963                       1.4001616853E+02          4.5033866882E+01          4.9125000000E+01          4.4891929626E+01          4.5166038513E+01          2.0000000000E+00          0.0000000000E+00          2.8838167578E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9658648440E+00          0.0000000000E+00          0.0000000000E+00          3.3525978422E+01          -8.6838789149E+01         2.0000000000E+00          3.5000000000E+00          -1.9000000000E+00         8.8573605163E-01          4.6418843530E-01          2.7103306757E+00          -3.4468114061E+00         5.6661486712E+00          0.0000000000E+00          7.8659316905E-03          
2017-03-15                15:50:26.020              73.32669006               1759.840561               74.32669006               1489593026.021            0                         963                       1.4003491452E+02          4.5033866882E+01          4.9125000000E+01          4.4891929626E+01          4.5166038513E+01          2.0000000000E+00          0.0000000000E+00          2.8846284025E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9651333269E+00          0.0000000000E+00          0.0000000000E+00          3.3525978443E+01          -8.6838789154E+01         2.0000000000E+00          3.7496000000E+00          -1.9000000000E+00         8.8542085029E-01          4.6477747757E-01          2.6058898194E+00          -3.4652267014E+00         4.5192203488E+00          0.0000000000E+00          4.7786261391E-03          
2017-03-15                15:50:26.779              73.32669884               1759.840772               74.32669884               1489593026.780            0                         963                       1.3999915900E+02          4.5033866882E+01          4.9125000000E+01          4.4891929626E+01          4.5166038513E+01          2.0000000000E+00          0.0000000000E+00          2.8841644408E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9662291347E+00          0.0000000000E+00          0.0000000000E+00          3.3525978482E+01          -8.6838789145E+01         2.0000000000E+00          4.7363000000E+00          -1.9000000000E+00         8.8232662497E-01          4.7063380476E-01          2.5602046414E+00          -3.4965373371E+00         3.3169083399E+00          0.0000000000E+00          4.1862549917E-03          
2017-03-15                15:50:27.601              73.32670834               1759.841000               74.32670834               1489593027.601            0                         963                       1.4001842619E+02          4.5033866882E+01          4.9125000000E+01          4.4891929626E+01          4.5166038513E+01          2.0000000000E+00          0.0000000000E+00          2.8849509149E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9669039472E+00          0.0000000000E+00          0.0000000000E+00          3.3525978501E+01          -8.6838789149E+01         2.0000000000E+00          4.7223340040E+00          -1.9000000000E+00         8.8592004776E-01          4.6381747188E-01          2.6252832498E+00          -3.5442996597E+00         3.4962722091E+00          0.0000000000E+00          3.7662233203E-03          
2017-03-15                15:50:28.410              73.32671771               1759.841225               74.32671771               1489593028.410            0                         963                       1.4002209200E+02          4.5033866882E+01          4.9125000000E+01          4.4891929626E+01          4.5166038513E+01          2.0000000000E+00          0.0000000000E+00          2.8853914330E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9667655572E+00          0.0000000000E+00          0.0000000000E+00          3.3525978486E+01          -8.6838789140E+01         2.0000000000E+00          4.1124124124E+00          -1.9000000000E+00         8.8510399212E-01          4.6538061023E-01          2.7544547711E+00          -3.6005084597E+00         4.0267800482E+00          0.0000000000E+00          3.9017043173E-03          
2017-03-15                15:50:29.209              73.32672696               1759.841447               74.32672696               1489593029.209            0                         963                       1.4003068061E+02          4.5033866882E+01          4.9146710526E+01          4.4891929626E+01          4.5166038513E+01          2.0000000000E+00          0.0000000000E+00          2.8861791859E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9671185029E+00          0.0000000000E+00          0.0000000000E+00          3.3525978452E+01          -8.6838789102E+01         2.0000000000E+00          3.7000000000E+00          -1.8613386613E+00         8.8470817386E-01          4.6613833321E-01          2.8961701035E+00          -3.6558641013E+00         4.2118978629E+00          0.0000000000E+00          4.9663822682E-03          
2017-03-15                15:50:30.017              73.32673632               1759.841672               74.32673632               1489593030.018            0                         963                       1.4002958535E+02          4.5050686244E+01          4.9156578947E+01          4.4890887853E+01          4.5164649482E+01          2.0000000000E+00          0.0000000000E+00          2.8867563055E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9673132977E+00          0.0000000000E+00          0.0000000000E+00          3.3525978460E+01          -8.6838789114E+01         2.0000000000E+00          4.0896103896E+00          -1.8194805195E+00         8.8604579609E-01          4.6359720602E-01          3.0152185848E+00          -3.7003889847E+00         3.9268417387E+00          0.0000000000E+00          7.3182305372E-03          
2017-03-15                15:50:30.819              73.32674559               1759.841894               74.32674559               1489593030.819            0                         963                       1.3999126635E+02          4.5067863464E+01          4.9125000000E+01          4.4889823914E+01          4.5163230896E+01          2.0000000000E+00          0.0000000000E+00          2.8858700062E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9664345283E+00          0.0000000000E+00          0.0000000000E+00          3.3525978476E+01          -8.6838789199E+01         2.0000000000E+00          5.6900099900E+00          -1.8995004995E+00         8.8539767148E-01          4.6483432339E-01          3.1493730595E+00          -3.7567942246E+00         3.7048298217E+00          0.0000000000E+00          5.4551712772E-03          
