DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   WS_WIND_LON               WS_WIND_LAT               WS_COS_HEADING            WS_SIN_HEADING            WIND_N                    WIND_E                    WIND_DIR_SDEV             WS_ROTATION               CAR_SPEED                 
2017-03-21                18:59:21.069              79.45788274               1906.989186               80.45788274               1490122761.069            0                         963                       1.3998789978E+02          4.5243553162E+01          6.0437500000E+01          4.4751335144E+01          4.5029502869E+01          2.0000000000E+00          0.0000000000E+00          2.9406753906E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1455261562E+00          0.0000000000E+00          0.0000000000E+00          3.3500551069E+01          -8.6804029306E+01         2.0000000000E+00          4.5802802803E+00          -1.7503503504E+00         4.2546567825E-01          -9.0496891395E-01         4.2325179528E+00          -1.7101172579E+00         4.5846766133E+01          -2.3096085037E+01         5.3823460051E+00          
2017-03-21                18:59:21.546              79.45788828               1906.989319               80.45788828               1490122761.547            0                         963                       1.3998789978E+02          4.5243553162E+01          6.0437500000E+01          4.4751335144E+01          4.5029502869E+01          2.0000000000E+00          0.0000000000E+00          2.9406753906E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1460183643E+00          0.0000000000E+00          0.0000000000E+00          3.3500562050E+01          -8.6804005354E+01         2.0000000000E+00          4.3888888889E+00          -1.5111111111E+00         4.2244071337E-01          -9.0638591104E-01         5.0198962798E+00          -2.0601669629E+00         4.4878756051E+01          -2.3141132423E+01         5.1599974913E+00          
2017-03-21                18:59:22.023              79.45789380               1906.989451               80.45789380               1490122762.024            0                         963                       1.3996948242E+02          4.5238121033E+01          6.0437500000E+01          4.4750419617E+01          4.5028465271E+01          2.0000000000E+00          0.0000000000E+00          2.9392597656E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1459426186E+00          0.0000000000E+00          0.0000000000E+00          3.3500572566E+01          -8.6803982423E+01         2.0000000000E+00          4.2745254745E+00          -1.4000000000E+00         4.1901533105E-01          -9.0797119697E-01         5.8053793051E+00          -2.4116728868E+00         4.3938343521E+01          -2.3185642529E+01         4.9246281406E+00          
2017-03-21                18:59:22.497              79.45789928               1906.989583               80.45789928               1490122762.498            0                         963                       1.3997874756E+02          4.5238121033E+01          6.0437500000E+01          4.4750419617E+01          4.5028465271E+01          2.0000000000E+00          0.0000000000E+00          2.9389655469E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1484468455E+00          0.0000000000E+00          0.0000000000E+00          3.3500582359E+01          -8.6803961048E+01         2.0000000000E+00          4.2271728272E+00          -1.4000000000E+00         4.1525961097E-01          -9.0969466595E-01         6.5812693726E+00          -2.8020169801E+00         4.3483489374E+01          -2.3221562922E+01         4.4377917620E+00          
2017-03-21                18:59:22.967              79.45790472               1906.989713               80.45790472               1490122762.968            0                         963                       1.3998106384E+02          4.5238121033E+01          6.0437500000E+01          4.4750419617E+01          4.5028465271E+01          2.0000000000E+00          0.0000000000E+00          2.9388919922E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1520539648E+00          0.0000000000E+00          0.0000000000E+00          3.3500590966E+01          -8.6803942223E+01         2.0000000000E+00          4.1008016032E+00          -5.2687374749E+00         4.0834677955E-01          -9.1276717329E-01         7.3506118445E+00          -3.1890670305E+00         4.3032473658E+01          -2.3257180189E+01         3.9550637072E+00          
2017-03-21                18:59:23.433              79.45791010               1906.989843               80.45791010               1490122763.433            0                         963                       1.4000859359E+02          4.5238121033E+01          6.0494078947E+01          4.4750419617E+01          4.5028465271E+01          2.0000000000E+00          0.0000000000E+00          2.9393251748E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1512888055E+00          0.0000000000E+00          0.0000000000E+00          3.3500598794E+01          -8.6803924984E+01         2.0000000000E+00          3.8678356713E+00          -1.4354408818E+01         3.9717350995E-01          -9.1766027080E-01         8.1844862145E+00          -3.5229754962E+00         4.1430030821E+01          -2.3259605194E+01         3.3517826911E+00          
2017-03-21                18:59:23.903              79.45791554               1906.989973               80.45791554               1490122763.903            0                         963                       1.4001147461E+02          4.5238121033E+01          6.0500000000E+01          4.4750419617E+01          4.5028465271E+01          2.0000000000E+00          0.0000000000E+00          2.9393705078E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1510840319E+00          0.0000000000E+00          0.0000000000E+00          3.3500604201E+01          -8.6803912606E+01         2.0000000000E+00          3.5529702970E+00          -2.0913366337E+01         3.9083802596E-01          -9.2044720789E-01         9.0327587198E+00          -3.8568123953E+00         3.9723990104E+01          -2.3259605194E+01         2.7326261556E+00          
2017-03-21                18:59:24.378              79.45792105               1906.990105               80.45792105               1490122764.379            0                         963                       1.3998272705E+02          4.5232780457E+01          6.0500000000E+01          4.4749443054E+01          4.5027915955E+01          2.0000000000E+00          0.0000000000E+00          2.9381328125E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1497943143E+00          0.0000000000E+00          0.0000000000E+00          3.3500609506E+01          -8.6803900436E+01         2.0000000000E+00          3.0345544554E+00          -2.0960495050E+01         3.9688173034E-01          -9.1784437758E-01         9.8735505590E+00          -4.2296537845E+00         3.9371069429E+01          -2.3259605194E+01         2.2442257666E+00          
2017-03-21                18:59:24.852              79.45792654               1906.990237               80.45792654               1490122764.853            0                         963                       1.4000566599E+02          4.5232780457E+01          6.0463157895E+01          4.4749443054E+01          4.5027915955E+01          2.0000000000E+00          0.0000000000E+00          2.9392515378E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1478459681E+00          0.0000000000E+00          0.0000000000E+00          3.3500612757E+01          -8.6803892635E+01         2.0000000000E+00          2.5849849850E+00          -2.1015015015E+01         3.9818605532E-01          -9.1719389532E-01         1.0706143231E+01          -4.6097831943E+00         3.9370040247E+01          -2.3259605194E+01         1.7932166189E+00          
2017-03-21                18:59:25.319              79.45793193               1906.990366               80.45793193               1490122765.319            0                         963                       1.4001360634E+02          4.5232780457E+01          6.0444736842E+01          4.4749443054E+01          4.5027915955E+01          2.0000000000E+00          0.0000000000E+00          2.9398566098E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1480664981E+00          0.0000000000E+00          0.0000000000E+00          3.3500615954E+01          -8.6803884966E+01         2.0000000000E+00          2.4916916917E+00          -2.1108308308E+01         3.7481322672E-01          -9.2670838497E-01         1.1193192060E+01          -5.2127018357E+00         3.6395665074E+01          -2.3259605194E+01         1.5855123710E+00          
2017-03-21                18:59:25.789              79.45793737               1906.990497               80.45793737               1490122765.789            0                         963                       1.4003198242E+02          4.5232780457E+01          6.0500000000E+01          4.4749443054E+01          4.5027915955E+01          2.0000000000E+00          0.0000000000E+00          2.9406587891E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1470923525E+00          0.0000000000E+00          0.0000000000E+00          3.3500617997E+01          -8.6803878588E+01         2.0000000000E+00          2.3868000000E+00          -2.1200000000E+01         3.5130782804E-01          -9.3624595416E-01         1.1530354012E+01          -5.9273234381E+00         3.2013827084E+01          -2.3259605194E+01         1.4855683853E+00          
2017-03-21                18:59:26.272              79.45794296               1906.990631               80.45794296               1490122766.272            0                         963                       1.4001991786E+02          4.5230987950E+01          6.0500000000E+01          4.4749074595E+01          4.5027597287E+01          2.0000000000E+00          0.0000000000E+00          2.9404310053E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.1475043575E+00          0.0000000000E+00          0.0000000000E+00          3.3500620067E+01          -8.6803872068E+01         2.0000000000E+00          1.8555000000E+00          -2.1200000000E+01         3.2982155826E-01          -9.4374929547E-01         1.1507584071E+01          -6.4623759078E+00         2.9353177377E+01          -2.3259605194E+01         1.5686514879E+00          
