DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   WS_WIND_LON               WS_WIND_LAT               WS_COS_HEADING            WS_SIN_HEADING            WIND_N                    WIND_E                    WIND_DIR_SDEV             WS_ROTATION               CAR_SPEED                 
2017-03-16                16:38:31.130              74.36008252               1784.641981               75.36008252               1489682311.130            0                         963                       1.3999549866E+02          4.4838401794E+01          5.1437500000E+01          4.4483512878E+01          4.4883934021E+01          2.0000000000E+00          0.0000000000E+00          2.8663343750E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9972021324E+00          0.0000000000E+00          0.0000000000E+00          3.3451135814E+01          -8.6817556649E+01         2.0000000000E+00          2.2895495495E+01          -2.9834834835E+00         8.8528773996E-01          4.6499962802E-01          3.5881224082E+00          -6.1786595414E+00         2.7535968055E+01          -1.4716497839E+02         1.5370527576E+01          
2017-03-16                16:38:31.599              74.36008796               1784.642111               75.36008796               1489682311.600            0                         963                       1.3999597152E+02          4.4838401794E+01          5.1437500000E+01          4.4483512878E+01          4.4883934021E+01          2.0000000000E+00          0.0000000000E+00          2.8663474733E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.0000214012E+00          0.0000000000E+00          0.0000000000E+00          3.3451195384E+01          -8.6817594423E+01         2.0000000000E+00          2.3972000000E+01          -2.6560000000E+00         8.8138769012E-01          4.7231856382E-01          3.7963089864E+00          -6.6401553846E+00         2.6068885748E+01          -1.4700397238E+02         1.6077570239E+01          
2017-03-16                16:38:32.078              74.36009351               1784.642244               75.36009351               1489682312.079            0                         963                       1.3999745178E+02          4.4838401794E+01          5.1437500000E+01          4.4483512878E+01          4.4883934021E+01          2.0000000000E+00          0.0000000000E+00          2.8663884766E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9981229160E+00          0.0000000000E+00          0.0000000000E+00          3.3451256280E+01          -8.6817632996E+01         2.0000000000E+00          2.5025800000E+01          -2.9434000000E+00         8.7700679303E-01          4.8040399088E-01          3.9907336561E+00          -7.1284254915E+00         2.4664180426E+01          -1.4683436591E+02         1.6748593944E+01          
2017-03-16                16:38:32.552              74.36009898               1784.642376               75.36009898               1489682312.552            0                         963                       1.3998718567E+02          4.4838401794E+01          5.1437500000E+01          4.4483512878E+01          4.4883934021E+01          2.0000000000E+00          0.0000000000E+00          2.8655770703E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9993074083E+00          0.0000000000E+00          0.0000000000E+00          3.3451322463E+01          -8.6817673513E+01         2.0000000000E+00          2.5494000000E+01          -3.1000000000E+00         8.7655864280E-01          4.8123110138E-01          4.0939829893E+00          -7.7002626563E+00         2.3729408881E+01          -1.4663929787E+02         1.7163428525E+01          
2017-03-16                16:38:33.144              74.36010583               1784.642540               75.36010583               1489682313.144            0                         963                       1.3998461914E+02          4.4838401794E+01          5.1437500000E+01          4.4483512878E+01          4.4883934021E+01          2.0000000000E+00          0.0000000000E+00          2.8653742188E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9936240934E+00          0.0000000000E+00          0.0000000000E+00          3.3451405481E+01          -8.6817724320E+01         2.0000000000E+00          2.5198000000E+01          -3.1000000000E+00         8.8197302919E-01          4.7123825623E-01          4.2155984890E+00          -8.3990847082E+00         2.2675371238E+01          -1.4639191590E+02         1.7651241146E+01          
2017-03-16                16:38:33.732              74.36011264               1784.642703               75.36011264               1489682313.732            0                         963                       1.3998314787E+02          4.4838401794E+01          5.1463815789E+01          4.4483512878E+01          4.4883934021E+01          2.0000000000E+00          0.0000000000E+00          2.8650638569E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9929724467E+00          0.0000000000E+00          0.0000000000E+00          3.3451488976E+01          -8.6817775330E+01         2.0000000000E+00          2.5492000000E+01          -3.1000000000E+00         8.8117079927E-01          4.7274893807E-01          4.3128770430E+00          -9.0410207994E+00         2.1986624673E+01          -1.4613620093E+02         1.8038764820E+01          
2017-03-16                16:38:34.216              74.36011824               1784.642838               75.36011824               1489682314.216            0                         963                       1.3998112488E+02          4.4838401794E+01          5.1500000000E+01          4.4483512878E+01          4.4883934021E+01          2.0000000000E+00          0.0000000000E+00          2.8646371094E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9930694304E+00          0.0000000000E+00          0.0000000000E+00          3.3451558942E+01          -8.6817817992E+01         2.0000000000E+00          2.5976000000E+01          -3.1000000000E+00         8.7796697754E-01          4.7869908073E-01          4.3931592418E+00          -9.5455623829E+00         2.1370757927E+01          -1.4592305108E+02         1.8291043736E+01          
2017-03-16                16:38:34.700              74.36012384               1784.642972               75.36012384               1489682314.700            0                         963                       1.3998112488E+02          4.4838401794E+01          5.1500000000E+01          4.4483512878E+01          4.4883934021E+01          2.0000000000E+00          0.0000000000E+00          2.8646371094E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9948500156E+00          0.0000000000E+00          0.0000000000E+00          3.3451631720E+01          -8.6817862185E+01         2.0000000000E+00          2.5740718563E+01          -6.5491017964E+00         8.7061217564E-01          4.9165560550E-01          4.4737012211E+00          -1.0020506355E+01         2.0694170195E+01          -1.4570659665E+02         1.8460561332E+01          
2017-03-16                16:38:35.167              74.36012926               1784.643102               75.36012926               1489682315.168            0                         963                       1.3998243232E+02          4.4839013752E+01          5.1500000000E+01          4.4484527989E+01          4.4884711416E+01          2.0000000000E+00          0.0000000000E+00          2.8646807463E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9961071039E+00          0.0000000000E+00          0.0000000000E+00          3.3451701896E+01          -8.6817904324E+01         2.0000000000E+00          2.5273652695E+01          -1.1032934132E+01         8.6211799116E-01          5.0651734598E-01          4.5531745579E+00          -1.0486977274E+01         2.0054748068E+01          -1.4549509374E+02         1.8542299829E+01          
2017-03-16                16:38:35.631              74.36013463               1784.643231               75.36013463               1489682315.632            0                         963                       1.4000596619E+02          4.4850028992E+01          5.1500000000E+01          4.4502799988E+01          4.4898704529E+01          2.0000000000E+00          0.0000000000E+00          2.8654662109E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9931043131E+00          0.0000000000E+00          0.0000000000E+00          3.3451770856E+01          -8.6817944234E+01         2.0000000000E+00          2.5390290290E+01          -1.2700000000E+01         8.6050276225E-01          5.0942359932E-01          4.6347905625E+00          -1.0962257333E+01         1.9446992124E+01          -1.4528149648E+02         1.8477852458E+01          
2017-03-16                16:38:36.105              74.36014010               1784.643363               75.36014010               1489682316.105            0                         963                       1.4002087065E+02          4.4850028992E+01          5.1500000000E+01          4.4502799988E+01          4.4898704529E+01          2.0000000000E+00          0.0000000000E+00          2.8660654174E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9924495528E+00          0.0000000000E+00          0.0000000000E+00          3.3451841328E+01          -8.6817984610E+01         2.0000000000E+00          2.5863763764E+01          -1.2700000000E+01         8.6301922880E-01          5.0515148688E-01          4.7082437017E+00          -1.1437088320E+01         1.8972631825E+01          -1.4505996001E+02         1.8397604503E+01          
2017-03-16                16:38:36.585              74.36014567               1784.643496               75.36014567               1489682316.586            0                         963                       1.4002243042E+02          4.4850028992E+01          5.1500000000E+01          4.4502799988E+01          4.4898704529E+01          2.0000000000E+00          0.0000000000E+00          2.8661281250E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9905504029E+00          0.0000000000E+00          0.0000000000E+00          3.3451914964E+01          -8.6818022180E+01         2.0000000000E+00          2.6100000000E+01          -1.2700000000E+01         8.6576611229E-01          5.0042123322E-01          4.7482042861E+00          -1.1885493627E+01         1.9007690025E+01          -1.4482114701E+02         1.8264140645E+01          
2017-03-16                16:38:37.059              74.36015115               1784.643628               75.36015115               1489682317.059            0                         963                       1.4001462258E+02          4.4850028992E+01          5.1500000000E+01          4.4502799988E+01          4.4898704529E+01          2.0000000000E+00          0.0000000000E+00          2.8664695066E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9922144192E+00          0.0000000000E+00          0.0000000000E+00          3.3451987370E+01          -8.6818059065E+01         2.0000000000E+00          2.6100000000E+01          -1.2700000000E+01         8.6864525429E-01          4.9540412528E-01          4.7795853029E+00          -1.2326670420E+01         1.8953737685E+01          -1.4458531762E+02         1.8135310271E+01          
2017-03-16                16:38:37.523              74.36015653               1784.643757               75.36015653               1489682317.524            0                         963                       1.4000601020E+02          4.4850028992E+01          5.1500000000E+01          4.4502799988E+01          4.4898704529E+01          2.0000000000E+00          0.0000000000E+00          2.8665386164E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9952761544E+00          0.0000000000E+00          0.0000000000E+00          3.3452057872E+01          -8.6818088447E+01         2.0000000000E+00          2.6100000000E+01          -1.2700000000E+01         8.8032671807E-01          4.7193457429E-01          4.7558361582E+00          -1.2761967714E+01         1.8290701485E+01          -1.4434665910E+02         1.8025309283E+01          
2017-03-16                16:38:37.990              74.36016193               1784.643886               75.36016193               1489682317.991            0                         963                       1.4000813293E+02          4.4850028992E+01          5.1500000000E+01          4.4502799988E+01          4.4898704529E+01          2.0000000000E+00          0.0000000000E+00          2.8667142578E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9927883725E+00          0.0000000000E+00          0.0000000000E+00          3.3452128678E+01          -8.6818117956E+01         2.0000000000E+00          2.6100000000E+01          -1.2700000000E+01         9.0563360576E-01          4.1993263748E-01          4.7319848667E+00          -1.3199137254E+01         1.7624813516E+01          -1.4410697410E+02         1.7914835172E+01          
2017-03-16                16:38:38.463              74.36016740               1784.644018               75.36016740               1489682318.463            0                         963                       1.4000643680E+02          4.4850028992E+01          5.1500000000E+01          4.4502799988E+01          4.4898704529E+01          2.0000000000E+00          0.0000000000E+00          2.8666226665E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9933198617E+00          0.0000000000E+00          0.0000000000E+00          3.3452202132E+01          -8.6818143244E+01         2.0000000000E+00          2.6100000000E+01          -1.2860060060E+01         9.2845626669E-01          3.7014951888E-01          4.6877722930E+00          -1.3615383718E+01         1.6571168516E+01          -1.4386598013E+02         1.7808475359E+01          
2017-03-16                16:38:38.930              74.36017281               1784.644147               75.36017281               1489682318.931            0                         963                       1.4000569153E+02          4.4850028992E+01          5.1500000000E+01          4.4502799988E+01          4.4898704529E+01          2.0000000000E+00          0.0000000000E+00          2.8665824219E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9944780002E+00          0.0000000000E+00          0.0000000000E+00          3.3452275311E+01          -8.6818167481E+01         2.0000000000E+00          2.6100000000E+01          -1.3469069069E+01         9.4333422671E-01          3.2859698803E-01          4.6435468865E+00          -1.4027609192E+01         1.5519116604E+01          -1.4362705271E+02         1.7703118995E+01          
